Name	Type	DatabaseType	GUID
Enchanted_Club_Lightbringer	ItemDefinition	ItemDefinition	5cafb0d3-b9fb-5425-b1ee-14ad16a3289d
Enchanted_Club_Power	ItemDefinition	ItemDefinition	ccbfb7ff-6cbe-5f08-b0af-9daa0dde74f5
Enchanted_Club_Punisher	ItemDefinition	ItemDefinition	5383f75a-2e21-5387-a1d3-cdadcd4de770
Enchanted_Dart_Acuteness	ItemDefinition	ItemDefinition	76c17708-8176-5c48-b490-183c90fb197f
Enchanted_Dart_Frostburn	ItemDefinition	ItemDefinition	8dc6522f-2375-50fc-b170-81764dcae9b0
Enchanted_Dart_Sharpness	ItemDefinition	ItemDefinition	b1d0205b-ea85-5ac8-a4cb-6b289f53e40a
Enchanted_Dart_Souldrinker	ItemDefinition	ItemDefinition	51a7cb5f-9aa8-52b0-8a45-b3d2f6328060
Enchanted_Handaxe_Acuteness	ItemDefinition	ItemDefinition	6358706f-2515-58e8-a63f-255251e43fe0
Enchanted_Handaxe_Frostburn	ItemDefinition	ItemDefinition	f4b4b307-ce5e-5848-a208-8409ac0e2273
Enchanted_Handaxe_Sharpness	ItemDefinition	ItemDefinition	b440ad2e-c860-5a1f-8a77-e6c40bae78be
Enchanted_Handaxe_Souldrinker	ItemDefinition	ItemDefinition	bf6a07c1-d0e3-5111-bc19-c6590621b1dc
Enchanted_HeavyCrossbow_Accuracy	ItemDefinition	ItemDefinition	6a1294d3-1169-58ca-980d-04da05807e90
Enchanted_HeavyCrossbow_Lightbringer	ItemDefinition	ItemDefinition	0a4e5f79-789a-5ece-b9c8-0aef0edd3546
Enchanted_HeavyCrossbow_Medusa	ItemDefinition	ItemDefinition	82366442-243a-51c0-a07a-9da7950df53e
Enchanted_HeavyCrossbow_Sharpshooting	ItemDefinition	ItemDefinition	f5c9a4f0-6c63-572f-b2ce-92c3c2b41f2b
Enchanted_HeavyCrossbow_Stormbow	ItemDefinition	ItemDefinition	d658e03a-48ed-5b7d-8543-3b3ecd8c2af3
Enchanted_HideArmor_Deflection	ItemDefinition	ItemDefinition	78fcc0ed-f4b2-5f93-ba4f-2d4ad3856095
Enchanted_HideArmor_FlameDancing	ItemDefinition	ItemDefinition	2eb7e43d-eef1-51b6-8bb1-7a0bbe168738
Enchanted_HideArmor_FrostWalking	ItemDefinition	ItemDefinition	a2ecdef4-5e8b-5c88-8e7f-dc17ece2b596
Enchanted_HideArmor_Robustness	ItemDefinition	ItemDefinition	8ebd162f-cbb5-5db5-a2cf-9cdf00ff911f
Enchanted_HideArmor_Sturdiness	ItemDefinition	ItemDefinition	5f3c0d9a-9eb6-5d17-8fa3-7bfdc787314f
Enchanted_HideArmor_Survival	ItemDefinition	ItemDefinition	54cf8369-f088-5bb7-8dc3-4adbe13d2135
Enchanted_Javelin_Acuteness	ItemDefinition	ItemDefinition	8eb35edd-6c8d-5661-9b20-6bf7a2b5eb29
Enchanted_Javelin_Frostburn	ItemDefinition	ItemDefinition	5e37e8c8-18b8-5422-9d13-d2504b2f2aad
Enchanted_Javelin_Sharpness	ItemDefinition	ItemDefinition	ac3dbe10-c420-5ecf-9f52-21479701812f
Enchanted_Javelin_Souldrinker	ItemDefinition	ItemDefinition	6860470d-4c92-5a44-b112-0898d0a46da6
Enchanted_LightCrossbow_Accuracy	ItemDefinition	ItemDefinition	bb12c754-17b1-575e-9997-1b223d63f64a
Enchanted_LightCrossbow_Lightbringer	ItemDefinition	ItemDefinition	05aa9a3d-228a-5742-977b-c5599f30b0ae
Enchanted_LightCrossbow_Medusa	ItemDefinition	ItemDefinition	6b7f5419-aa96-54a0-8122-cc9b76e29f79
Enchanted_LightCrossbow_Sharpshooting	ItemDefinition	ItemDefinition	9c60ee10-3a11-5640-9062-7f823f043c2f
Enchanted_LightCrossbow_Stormbow	ItemDefinition	ItemDefinition	fa95695e-7847-5952-b808-60883f3eff45
Enchanted_Maul_Acuteness	ItemDefinition	ItemDefinition	2ef3d46f-c96d-5483-9b5b-1df3d0b57411
Enchanted_Maul_Bearclaw	ItemDefinition	ItemDefinition	2d53ed4e-98b3-5b2c-9b1e-26cad5117f14
Enchanted_Maul_Lightbringer	ItemDefinition	ItemDefinition	47a0c629-94d5-5dcc-9d3a-2e461875f70b
Enchanted_Maul_Power	ItemDefinition	ItemDefinition	e6bdf2e3-7c18-5a8d-9966-16c111ed2c2c
Enchanted_Maul_Punisher	ItemDefinition	ItemDefinition	841cdcee-834d-5122-8731-b26fad5ccecf
Enchanted_Quarterstaff_Acuteness	ItemDefinition	ItemDefinition	6c703444-b83e-529e-8e0f-e15a450e1f04
Enchanted_Quarterstaff_Dragonblade	ItemDefinition	ItemDefinition	9dbadadf-9f15-528f-a433-54df7a9cc423
Enchanted_Quarterstaff_Frostburn	ItemDefinition	ItemDefinition	6472ff2a-420b-5f2a-b782-36544ef23f5f
Enchanted_Quarterstaff_Lightbringer	ItemDefinition	ItemDefinition	85d4ef37-88ea-53e1-b9c7-bb1bd3da2b3e
Enchanted_Quarterstaff_Souldrinker	ItemDefinition	ItemDefinition	d18a66f4-792b-5200-9497-258fd367460d
Enchanted_Quarterstaff_Stormblade	ItemDefinition	ItemDefinition	e1bc93f4-306e-51ad-86e9-be6a907767d9
Enchanted_Quarterstaff_Warden	ItemDefinition	ItemDefinition	70a50850-a5af-57c8-b513-144605d15b0e
Enchanted_Quarterstaff_Whiteburn	ItemDefinition	ItemDefinition	c319024a-c220-5d46-a6a8-54e95d44608a
Enchanted_Scimitar_Dragonblade	ItemDefinition	ItemDefinition	3107bf54-2b69-5481-9ba8-f0a393275cc7
Enchanted_Scimitar_Frostburn	ItemDefinition	ItemDefinition	b375bd6f-b1b4-59d0-bf3f-b7ac22ad3527
Enchanted_Scimitar_Lightbringer	ItemDefinition	ItemDefinition	b31348d5-242d-5ba2-b191-f35b724b4ae0
Enchanted_Scimitar_Souldrinker	ItemDefinition	ItemDefinition	6e90d7f7-d6bb-5bc0-b384-21fc832291eb
Enchanted_Scimitar_Stormblade	ItemDefinition	ItemDefinition	17833c32-55a2-5c3c-98aa-1034cd281d6d
Enchanted_Scimitar_Warden	ItemDefinition	ItemDefinition	bab94f36-c0ec-5ff2-b035-afcf769a56a1
Enchanted_Scimitar_Whiteburn	ItemDefinition	ItemDefinition	72ac0c50-e6ec-50b5-8c5e-4de435a7e3f2
Enchanted_Shield_Deflection	ItemDefinition	ItemDefinition	ed8f029a-3ef4-57bb-9e20-d7692ef14062
Enchanted_Shield_FlameDancing	ItemDefinition	ItemDefinition	7481be06-d794-5df8-9483-13d30daa5481
Enchanted_Shield_FrostWalking	ItemDefinition	ItemDefinition	b92b661c-7835-5596-b72b-fd222fc93bca
Enchanted_Shield_Robustness	ItemDefinition	ItemDefinition	44f0a71a-0401-5496-8d6a-240ad9778adc
Enchanted_Shield_Sturdiness	ItemDefinition	ItemDefinition	71f1b3a5-0e02-5b9c-971c-29cd05d2f709
Enchanted_Shield_Survival	ItemDefinition	ItemDefinition	770b6ed0-7761-563f-8ebd-1b8ac00fc4ec
Enchanted_Shield_Wooden_Deflection	ItemDefinition	ItemDefinition	f39ba173-c846-5dfb-aedf-259c8ba854ce
Enchanted_Shield_Wooden_FlameDancing	ItemDefinition	ItemDefinition	26f275b0-8e37-55c3-9805-12a292c4a75b
Enchanted_Shield_Wooden_FrostWalking	ItemDefinition	ItemDefinition	3c2f558b-9cb3-5a17-a0b8-d0b05fd4d8a3
Enchanted_Shield_Wooden_Robustness	ItemDefinition	ItemDefinition	4fed5c29-b113-5a91-9504-40affcd8c427
Enchanted_Shield_Wooden_Sturdiness	ItemDefinition	ItemDefinition	df287374-0017-56e6-ab5d-e9f1abd0e389
Enchanted_Shield_Wooden_Survival	ItemDefinition	ItemDefinition	b1cb2fe4-85ff-53cb-9a48-2cc21af31946
Enchanted_Spear_Acuteness	ItemDefinition	ItemDefinition	565dd6d3-7f65-58f9-ad51-ab131a79fc95
Enchanted_Spear_BlackViper	ItemDefinition	ItemDefinition	fb8f8886-fa0e-57c9-9377-c3d8314e2a23
Enchanted_Spear_Doomblade	ItemDefinition	ItemDefinition	3e66ea84-1df5-5a80-8efd-ca98d54f9421
Enchanted_Spear_Lightbringer	ItemDefinition	ItemDefinition	ef077c9b-2e72-5c17-a227-5e6f9654927d
Enchanted_Spear_Sharpness	ItemDefinition	ItemDefinition	a0b82ac3-9ff1-53d0-8547-caad93e658d7
Enchanted_Spear_Whiteburn	ItemDefinition	ItemDefinition	f3e1efb5-bda5-51db-966d-dfcd75f29ba9
Enchanted_StuddedLeather_Deflection	ItemDefinition	ItemDefinition	127bec6b-26d8-54fb-b272-762e794d9d9a
Enchanted_StuddedLeather_FlameDancing	ItemDefinition	ItemDefinition	660de524-1d51-5d22-9d34-e2f57c47a51e
Enchanted_StuddedLeather_FrostWalking	ItemDefinition	ItemDefinition	f3861818-e9d8-513f-aef4-48f14b0c1812
Enchanted_StuddedLeather_Robustness	ItemDefinition	ItemDefinition	36134dff-d046-50b4-ab06-0608901cf137
Enchanted_StuddedLeather_Sturdiness	ItemDefinition	ItemDefinition	5328a4d9-60a6-52b0-972a-2cb917716ae9
Enchanted_StuddedLeather_Survival	ItemDefinition	ItemDefinition	b4f0d32b-353f-5138-99cf-c1c17af7c7ae
Enchanted_Warhammer_Acuteness	ItemDefinition	ItemDefinition	d8f6263b-35e6-548e-99f6-d828f05d8a27
Enchanted_Warhammer_Bearclaw	ItemDefinition	ItemDefinition	56967919-e73f-565c-8118-906f47daf984
Enchanted_Warhammer_Lightbringer	ItemDefinition	ItemDefinition	a3c52b07-c03a-57bc-810c-48194623e008
Enchanted_Warhammer_Power	ItemDefinition	ItemDefinition	0f6e0971-fff1-59df-b7de-79f1efcf9461
Enchanted_Warhammer_Punisher	ItemDefinition	ItemDefinition	a783cd45-2dab-53cb-b968-bf6d88446a73
ForceArtilleryProjectile	ItemDefinition	ItemDefinition	b30b1971-6ad6-4ea2-af5b-998043415f04
ImprovedScoutSuitWeapon	ItemDefinition	ItemDefinition	c2ebf9a1-5c45-4f70-ba6c-c791cd607ea7
ImprovedSentinelSuitWeapon	ItemDefinition	ItemDefinition	f65108aa-1f69-4b08-b170-5fffd8444606
LivewoodClub	ItemDefinition	ItemDefinition	dd27119b-01e0-4a47-a043-98b89dc930a1
LivewoodStaff	ItemDefinition	ItemDefinition	ff3ec29c-734f-4ef6-8d6e-ceb961d9a8a0
ScoutSuitWeapon	ItemDefinition	ItemDefinition	21f90fad-b039-4efe-bee8-5afd44453664
SentinelSuitWeapon	ItemDefinition	ItemDefinition	c86a1f25-3364-42bc-92b8-64f1358cbf15
WandIdentify	ItemDefinition	ItemDefinition	46ae7624-4d24-455a-98f9-d41403b0ae19
PickPocketLoot	LootPackDefinition	LootPackDefinition	30c308db-1ad7-4f93-9431-43ce32358493
PickPocketUndead	LootPackDefinition	LootPackDefinition	af2eb8e0-6a5a-40e2-8a62-160f80e2453e
ArtificialServantAttacksList	MonsterAttackDefinition	MonsterAttackDefinition	86840282-4d84-44b7-a4fd-6bf6b598f776
AttackWitchOwlTalons	MonsterAttackDefinition	MonsterAttackDefinition	02743cb9-5f9d-5c2c-8a6e-da4e92242eb4
ForceArtilleryAttack	MonsterAttackDefinition	MonsterAttackDefinition	39c5b7ef-47f9-462c-9f24-accaee85d325
ProtectorConstructAttacks	MonsterAttackDefinition	MonsterAttackDefinition	dad5a3f6-3b44-4476-85fc-d5235b9ad9cd
ArtificialServant	MonsterDefinition	MonsterDefinition	fce9181c-f62c-4b33-b0df-fff4fe3ceab2
CustomCouatl	MonsterDefinition	MonsterDefinition	fc38ed74-3e2f-4960-86cc-3120d638410b
FlameArtilleryConstruct	MonsterDefinition	MonsterDefinition	26631741-1de8-4f4c-871e-0d71a2ed8c4b
FlameArtilleryConstruct_15	MonsterDefinition	MonsterDefinition	8c4ff931-4a17-4de4-8571-6c94e8327e8e
FlameArtilleryConstruct_9	MonsterDefinition	MonsterDefinition	3445274f-9668-4606-8a91-4c6a420a7c30
ForceArtilleryConstruct	MonsterDefinition	MonsterDefinition	91cc706f-97b7-47d9-a46e-89b251fd5efe
ForceArtilleryConstruct_15	MonsterDefinition	MonsterDefinition	e7d49f53-cb44-4348-82d7-b8b561861448
ForceArtilleryConstruct_9	MonsterDefinition	MonsterDefinition	1a479ea4-0f72-4847-bd0b-54b2ded48057
Owl	MonsterDefinition	MonsterDefinition	2fd3f2ca-f387-58c0-8605-dc890cee68d9
ProtectorConstruct	MonsterDefinition	MonsterDefinition	db1cd36f-7dc7-454f-baeb-143cd9dd374f
ProtectorConstruct_Upgrade	MonsterDefinition	MonsterDefinition	c6f711d8-9b83-497f-8e90-6440776cf644
TempHPShieldConstruct	MonsterDefinition	MonsterDefinition	65223373-24a2-4596-b778-75e6f197b73f
TempHPShieldConstruct_15	MonsterDefinition	MonsterDefinition	243d5f04-2106-4c20-a3f2-38484ecc345c
TempHPShieldConstruct_9	MonsterDefinition	MonsterDefinition	75f8541a-65c3-4226-9c42-a80dd76b04cd
WitchOwl	MonsterDefinition	MonsterDefinition	e1248fb5-f611-5f42-8643-d6defb1768be
RecipeEnchantingEnchanted_Club_Acuteness	RecipeDefinition	RecipeDefinition	18cc4751-8bb0-5105-a69c-bc51efe9705c
RecipeEnchantingEnchanted_Club_Bearclaw	RecipeDefinition	RecipeDefinition	615c99c9-d493-5591-b82b-ce78454df4b5
RecipeEnchantingEnchanted_Club_Lightbringer	RecipeDefinition	RecipeDefinition	66a1bc56-11e7-58bb-89ad-5cb59f582069
RecipeEnchantingEnchanted_Club_Power	RecipeDefinition	RecipeDefinition	5582cb73-47b9-5ecd-a493-5c09e3b9fa3c
RecipeEnchantingEnchanted_Club_Punisher	RecipeDefinition	RecipeDefinition	2f54967e-a93b-51c7-989b-8213305eb248
RecipeEnchantingEnchanted_Dart_Acuteness	RecipeDefinition	RecipeDefinition	171a98a6-d776-5ca4-807c-f18b4470d97c
RecipeEnchantingEnchanted_Dart_Frostburn	RecipeDefinition	RecipeDefinition	ca18ad2d-9011-5233-8c80-a29e5ce43f24
RecipeEnchantingEnchanted_Dart_Sharpness	RecipeDefinition	RecipeDefinition	f6f76e33-4db5-5569-958d-47cc664f2720
RecipeEnchantingEnchanted_Dart_Souldrinker	RecipeDefinition	RecipeDefinition	1bc90dfe-0da6-5566-9c7f-617ec0b7d6c5
RecipeEnchantingEnchanted_Handaxe_Acuteness	RecipeDefinition	RecipeDefinition	4bb32e5d-f459-5d5c-9959-541423eaca9b
RecipeEnchantingEnchanted_Handaxe_Frostburn	RecipeDefinition	RecipeDefinition	982e14e3-118a-5878-9b38-09f2ce04b720
RecipeEnchantingEnchanted_Handaxe_Sharpness	RecipeDefinition	RecipeDefinition	0023c5b5-4c82-5a88-b96d-c04acf405782
RecipeEnchantingEnchanted_Handaxe_Souldrinker	RecipeDefinition	RecipeDefinition	fedf7385-6fe4-505c-8ab8-c2afba2dd096
RecipeEnchantingEnchanted_HeavyCrossbow_Accuracy	RecipeDefinition	RecipeDefinition	196e67c4-d2e1-500b-80ea-f70604bec0aa
RecipeEnchantingEnchanted_HeavyCrossbow_Lightbringer	RecipeDefinition	RecipeDefinition	2f71e683-9e60-5172-98ec-ef30158698e4
RecipeEnchantingEnchanted_HeavyCrossbow_Medusa	RecipeDefinition	RecipeDefinition	677f2e74-dc2e-5bef-a559-41129446aed6
RecipeEnchantingEnchanted_HeavyCrossbow_Sharpshooting	RecipeDefinition	RecipeDefinition	78dbd2a6-69d8-55f5-afa5-1b241995dd3e
RecipeEnchantingEnchanted_HeavyCrossbow_Stormbow	RecipeDefinition	RecipeDefinition	6a3725de-0dfa-5639-8cbf-e64130fe4fbf
RecipeEnchantingEnchanted_HideArmor_Deflection	RecipeDefinition	RecipeDefinition	316fcd37-52e9-51a0-b449-2000b413c21d
RecipeEnchantingEnchanted_HideArmor_FlameDancing	RecipeDefinition	RecipeDefinition	26105fb2-2c35-5680-8b45-fc72859aa71a
RecipeEnchantingEnchanted_HideArmor_FrostWalking	RecipeDefinition	RecipeDefinition	2613a78b-6673-5d16-beaf-acabe4f29447
RecipeEnchantingEnchanted_HideArmor_Robustness	RecipeDefinition	RecipeDefinition	d3b1b5a7-342a-5dd7-b464-3c7d815a6778
RecipeEnchantingEnchanted_HideArmor_Sturdiness	RecipeDefinition	RecipeDefinition	454349d4-53db-5214-9907-ca44b5300fed
RecipeEnchantingEnchanted_HideArmor_Survival	RecipeDefinition	RecipeDefinition	f2b99629-8729-5b1e-94fb-0e2d3f8b81b5
RecipeEnchantingEnchanted_Javelin_Acuteness	RecipeDefinition	RecipeDefinition	f3a0a71a-30c2-5a84-b55a-738dec4a0c18
RecipeEnchantingEnchanted_Javelin_Frostburn	RecipeDefinition	RecipeDefinition	14c8bba6-b250-55b0-a663-8be6ab64a2c6
RecipeEnchantingEnchanted_Javelin_Sharpness	RecipeDefinition	RecipeDefinition	2bd3745b-c3f5-51cc-ba69-4c5da7430950
RecipeEnchantingEnchanted_Javelin_Souldrinker	RecipeDefinition	RecipeDefinition	c1937dd0-34b0-5a7b-9422-5b916674742b
RecipeEnchantingEnchanted_LightCrossbow_Accuracy	RecipeDefinition	RecipeDefinition	8ca04ffa-3c73-527d-919a-402ca1b13163
RecipeEnchantingEnchanted_LightCrossbow_Lightbringer	RecipeDefinition	RecipeDefinition	0a7ffb5f-9283-59bd-bc68-d7b98d6d1dc5
RecipeEnchantingEnchanted_LightCrossbow_Medusa	RecipeDefinition	RecipeDefinition	26eccb57-28e4-5a16-a61d-36b66cc9d8b2
RecipeEnchantingEnchanted_LightCrossbow_Sharpshooting	RecipeDefinition	RecipeDefinition	11dbfcdb-a922-501a-9c2c-5de22f73481c
RecipeEnchantingEnchanted_LightCrossbow_Stormbow	RecipeDefinition	RecipeDefinition	9b8d9fe2-6241-5834-a44d-e8c49d1b0aba
RecipeEnchantingEnchanted_Maul_Acuteness	RecipeDefinition	RecipeDefinition	5a74480d-3332-5250-b8f7-37872f4bbbd5
RecipeEnchantingEnchanted_Maul_Bearclaw	RecipeDefinition	RecipeDefinition	d9e46fb0-8dd2-5b2a-9bf7-7258f8391074
RecipeEnchantingEnchanted_Maul_Lightbringer	RecipeDefinition	RecipeDefinition	ae97d074-355b-5150-a370-e7c3efbe5e1e
RecipeEnchantingEnchanted_Maul_Power	RecipeDefinition	RecipeDefinition	4332b821-4e14-58b4-b0bf-5a8b1d071483
RecipeEnchantingEnchanted_Maul_Punisher	RecipeDefinition	RecipeDefinition	33788254-9ce5-5669-9969-c6cf2cd4979a
RecipeEnchantingEnchanted_Quarterstaff_Acuteness	RecipeDefinition	RecipeDefinition	8488a515-c004-5687-b49d-e0bc6da48106
RecipeEnchantingEnchanted_Quarterstaff_Dragonblade	RecipeDefinition	RecipeDefinition	185cfe8b-4678-5b5e-9991-1e4954de80f5
RecipeEnchantingEnchanted_Quarterstaff_Frostburn	RecipeDefinition	RecipeDefinition	f5ffcda3-1892-5706-a1d8-0655be2ec387
RecipeEnchantingEnchanted_Quarterstaff_Lightbringer	RecipeDefinition	RecipeDefinition	69ef2fb3-9764-51b9-8899-1f9d47f4a09e
RecipeEnchantingEnchanted_Quarterstaff_Souldrinker	RecipeDefinition	RecipeDefinition	777701d6-b304-5c6b-98ec-f5f04e77ac17
RecipeEnchantingEnchanted_Quarterstaff_Stormblade	RecipeDefinition	RecipeDefinition	3b3533e0-2dbd-579b-8bf8-61f151bd97aa
RecipeEnchantingEnchanted_Quarterstaff_Warden	RecipeDefinition	RecipeDefinition	140e3ae5-4794-5e0f-8be4-9ef9378dab47
RecipeEnchantingEnchanted_Quarterstaff_Whiteburn	RecipeDefinition	RecipeDefinition	d77d92d4-3b96-5eb3-ba48-05080908ec4d
RecipeEnchantingEnchanted_Scimitar_Dragonblade	RecipeDefinition	RecipeDefinition	9f7ef32e-417b-5039-93ed-ca049e78fe87
RecipeEnchantingEnchanted_Scimitar_Frostburn	RecipeDefinition	RecipeDefinition	92726218-18eb-5285-9ae0-916e35e7edb3
RecipeEnchantingEnchanted_Scimitar_Lightbringer	RecipeDefinition	RecipeDefinition	18d55e87-86ad-5921-b5df-3347d2ec3b93
RecipeEnchantingEnchanted_Scimitar_Souldrinker	RecipeDefinition	RecipeDefinition	0b565647-6f8e-506f-afed-a5925a901ac2
RecipeEnchantingEnchanted_Scimitar_Stormblade	RecipeDefinition	RecipeDefinition	55ee1e7d-2175-5c08-ae6f-158384ea85a1
RecipeEnchantingEnchanted_Scimitar_Warden	RecipeDefinition	RecipeDefinition	f84f1db6-0bc1-5675-b0c5-d911f2c2a8e7
RecipeEnchantingEnchanted_Scimitar_Whiteburn	RecipeDefinition	RecipeDefinition	d4efc353-9c15-5cb6-aa05-c30a93dfe7ed
RecipeEnchantingEnchanted_Shield_Deflection	RecipeDefinition	RecipeDefinition	f0efb029-feb4-53ab-b377-8b4e9209a755
RecipeEnchantingEnchanted_Shield_FlameDancing	RecipeDefinition	RecipeDefinition	0bf7e7ca-5937-5868-88db-c926551e9884
RecipeEnchantingEnchanted_Shield_FrostWalking	RecipeDefinition	RecipeDefinition	f497be1d-aeda-581b-83a3-3d6daa1f2640
RecipeEnchantingEnchanted_Shield_Robustness	RecipeDefinition	RecipeDefinition	439382e9-059e-5d27-9ec6-101f5202473e
RecipeEnchantingEnchanted_Shield_Sturdiness	RecipeDefinition	RecipeDefinition	74c1c9a3-2f98-5318-8a66-6a54b83779e8
RecipeEnchantingEnchanted_Shield_Survival	RecipeDefinition	RecipeDefinition	ed2b8993-158c-5c9f-900c-71ad07bd4a65
RecipeEnchantingEnchanted_Shield_Wooden_Deflection	RecipeDefinition	RecipeDefinition	40216816-452b-58c9-be14-b04015f373a7
RecipeEnchantingEnchanted_Shield_Wooden_FlameDancing	RecipeDefinition	RecipeDefinition	a400279c-c7a9-5900-bcb0-81bed493b632
RecipeEnchantingEnchanted_Shield_Wooden_FrostWalking	RecipeDefinition	RecipeDefinition	c9d4f677-dfbc-5cdd-97a5-2542026eceff
RecipeEnchantingEnchanted_Shield_Wooden_Robustness	RecipeDefinition	RecipeDefinition	0fcbf3b8-bf92-5873-a833-d2e9c786e55d
RecipeEnchantingEnchanted_Shield_Wooden_Sturdiness	RecipeDefinition	RecipeDefinition	74362675-f643-56c6-9f27-a8985dbea91d
RecipeEnchantingEnchanted_Shield_Wooden_Survival	RecipeDefinition	RecipeDefinition	7504db9a-b245-5dca-8656-42be146b1ae4
RecipeEnchantingEnchanted_Spear_Acuteness	RecipeDefinition	RecipeDefinition	32b1dd95-a68c-5e23-8471-d102a3fda8cd
RecipeEnchantingEnchanted_Spear_BlackViper	RecipeDefinition	RecipeDefinition	43c3f9ac-03ce-5ab9-8863-c0cae3561157
RecipeEnchantingEnchanted_Spear_Doomblade	RecipeDefinition	RecipeDefinition	ff58f742-905c-5dcd-9abb-d5a47a91dcdb
RecipeEnchantingEnchanted_Spear_Lightbringer	RecipeDefinition	RecipeDefinition	02e2cd30-d36c-572c-ad29-8b8aaaaa3c8d
RecipeEnchantingEnchanted_Spear_Sharpness	RecipeDefinition	RecipeDefinition	be0403de-fd60-53bd-abf9-530cc617dcc6
RecipeEnchantingEnchanted_Spear_Whiteburn	RecipeDefinition	RecipeDefinition	ee4abe5f-6c3a-5166-8ded-a3ee1786775f
RecipeEnchantingEnchanted_StuddedLeather_Deflection	RecipeDefinition	RecipeDefinition	f62a92ee-90f8-534f-bcee-849719b12709
RecipeEnchantingEnchanted_StuddedLeather_FlameDancing	RecipeDefinition	RecipeDefinition	516dbd04-e7d0-5a72-8665-3530d12b05e5
RecipeEnchantingEnchanted_StuddedLeather_FrostWalking	RecipeDefinition	RecipeDefinition	80902853-1035-52a4-b6e0-ad81ac16e571
RecipeEnchantingEnchanted_StuddedLeather_Robustness	RecipeDefinition	RecipeDefinition	4fb0b56a-7fc2-5087-9c8f-eb78357e8012
RecipeEnchantingEnchanted_StuddedLeather_Sturdiness	RecipeDefinition	RecipeDefinition	28d43782-f376-5564-ae36-bef5171876e9
RecipeEnchantingEnchanted_StuddedLeather_Survival	RecipeDefinition	RecipeDefinition	217eb785-e66b-5a5e-b7e5-2cfa1ba86170
RecipeEnchantingEnchanted_Warhammer_Acuteness	RecipeDefinition	RecipeDefinition	dbda0fd2-b137-5ff5-b2ed-3ef9ec5e1266
RecipeEnchantingEnchanted_Warhammer_Bearclaw	RecipeDefinition	RecipeDefinition	16295d42-aa3c-56cc-bbe3-8aa284b380c0
RecipeEnchantingEnchanted_Warhammer_Lightbringer	RecipeDefinition	RecipeDefinition	132c49d9-0799-575b-a6e5-6d17a1bc38a2
RecipeEnchantingEnchanted_Warhammer_Power	RecipeDefinition	RecipeDefinition	9b22db40-5dc2-5b56-be12-75e6153bdc58
RecipeEnchantingEnchanted_Warhammer_Punisher	RecipeDefinition	RecipeDefinition	f652ebb1-d35c-5c89-989b-9d150ed6f259
RecipeEnchantingIngredient_Enchant_Blood_Gem	RecipeDefinition	RecipeDefinition	2a0cca6e-c158-5386-8489-018301b13ff3
RecipeEnchantingIngredient_Enchant_Blood_Of_Solasta	RecipeDefinition	RecipeDefinition	c1a6e88d-401b-5a41-8fbc-adc70f7739c5
RecipeEnchantingIngredient_Enchant_Cloud_Diamond	RecipeDefinition	RecipeDefinition	27020945-36ea-5ffd-a048-68efed19298b
RecipeEnchantingIngredient_Enchant_Crystal_Of_Winter	RecipeDefinition	RecipeDefinition	04128079-8c63-5087-9f62-1e7bc9c488d7
RecipeEnchantingIngredient_Enchant_Diamond_Of_Elai	RecipeDefinition	RecipeDefinition	94ad2be7-b18d-5208-8e7c-d2f2f66d0330
RecipeEnchantingIngredient_Enchant_Doom_Gem	RecipeDefinition	RecipeDefinition	183de9f6-9889-5441-bf39-32cdb550cfae
RecipeEnchantingIngredient_Enchant_Heartstone	RecipeDefinition	RecipeDefinition	63eed515-daae-5841-9dad-ec8e5a548b22
RecipeEnchantingIngredient_Enchant_LifeStone	RecipeDefinition	RecipeDefinition	909c70a3-6c33-58c4-8790-fd3eaf04f419
RecipeEnchantingIngredient_Enchant_Medusa_Coral	RecipeDefinition	RecipeDefinition	8cdaba45-9809-5664-86b7-dea77ff6de86
RecipeEnchantingIngredient_Enchant_MithralStone	RecipeDefinition	RecipeDefinition	f2891544-aa3d-5847-b068-eb32ea43bc8e
RecipeEnchantingIngredient_Enchant_PurpleAmber	RecipeDefinition	RecipeDefinition	b795ca2b-2e12-5534-b57e-6207b5445f34
RecipeEnchantingIngredient_Enchant_Shard_Of_Fire	RecipeDefinition	RecipeDefinition	8d771fc8-a5a2-58f6-8242-d46e515a0376
RecipeEnchantingIngredient_Enchant_Shard_Of_Ice	RecipeDefinition	RecipeDefinition	3136ff0b-19b7-58b9-ac52-2c45987b8615
RecipeEnchantingIngredient_Enchant_Slavestone	RecipeDefinition	RecipeDefinition	0dc1ff69-93d8-5281-96da-409dfcd3165a
RecipeEnchantingIngredient_Enchant_Soul_Gem	RecipeDefinition	RecipeDefinition	f70f2c2f-7256-5238-8f18-59ca5fe4c105
RecipeEnchantingIngredient_Enchant_SpiderQueen_Venom	RecipeDefinition	RecipeDefinition	940d613e-4fa2-54da-956b-d8ca8d8d9d71
RecipeEnchantingIngredient_Enchant_Stardust	RecipeDefinition	RecipeDefinition	54340117-896c-55b7-8b3e-5e331170b46b
RecipeEnchantingIngredient_PrimordialLavaStones	RecipeDefinition	RecipeDefinition	e7e1d550-23bc-562f-a623-171f1a382604
RecipeForgeryABJURATION_MastersmithLoreDocument	RecipeDefinition	RecipeDefinition	3588e497-5504-5c69-a5e8-dd09d5788aad
RecipeForgeryABJURATION_TOWER_ElvenWars	RecipeDefinition	RecipeDefinition	757b8255-fae6-53c3-b480-1894f9ce5e6c
